#BCube(8,3)

router

# node  comment     yPos    xPos
S6146     NA          1       1
S6147     NA          1       1
S6150     NA          1       1
S6151     NA          1       1
S6152     NA          1       1
S6153     NA          1       1
S6154     NA          1       1
S6155     NA          1       1
S6156     NA          1       1
S6157     NA          1       1
S6160     NA          1       1
S6161     NA          1       1
S6162     NA          1       1
S6163     NA          1       1
S6164     NA          1       1
S6165     NA          1       1
S6166     NA          1       1
S6167     NA          1       1
S6170     NA          1       1
S6171     NA          1       1
S6172     NA          1       1
S6173     NA          1       1
S6174     NA          1       1
S6175     NA          1       1
S6176     NA          1       1
S6177     NA          1       1
S6200     NA          1       1
S6201     NA          1       1
S6202     NA          1       1
S6203     NA          1       1
S6204     NA          1       1
S6205     NA          1       1
S6206     NA          1       1
S6207     NA          1       1
S6210     NA          1       1
S6211     NA          1       1
S6212     NA          1       1
S6213     NA          1       1
S6214     NA          1       1
S6215     NA          1       1
S6216     NA          1       1
S6217     NA          1       1
S6220     NA          1       1
S6221     NA          1       1
S6222     NA          1       1
S6223     NA          1       1
S6224     NA          1       1
S6225     NA          1       1
S6226     NA          1       1
S6227     NA          1       1
S6230     NA          1       1
S6231     NA          1       1
S6232     NA          1       1
S6233     NA          1       1
S6234     NA          1       1
S6235     NA          1       1
S6236     NA          1       1
S6237     NA          1       1
S6240     NA          1       1
S6241     NA          1       1
S6242     NA          1       1
S6243     NA          1       1
S6244     NA          1       1
S6245     NA          1       1
S6246     NA          1       1
S6247     NA          1       1
S6250     NA          1       1
S6251     NA          1       1
S6252     NA          1       1
S6253     NA          1       1
S6254     NA          1       1
S6255     NA          1       1
S6256     NA          1       1
S6257     NA          1       1
S6260     NA          1       1
S6261     NA          1       1
S6262     NA          1       1
S6263     NA          1       1
S6264     NA          1       1
S6265     NA          1       1
S6266     NA          1       1
S6267     NA          1       1
S6270     NA          1       1
S6271     NA          1       1
S6272     NA          1       1
S6273     NA          1       1
S6274     NA          1       1
S6275     NA          1       1
S6276     NA          1       1
S6277     NA          1       1
S6300     NA          1       1
S6301     NA          1       1
S6302     NA          1       1
S6303     NA          1       1
S6304     NA          1       1
S6305     NA          1       1
S6306     NA          1       1
S6307     NA          1       1
S6310     NA          1       1
S6311     NA          1       1
S6312     NA          1       1
S6313     NA          1       1
S6314     NA          1       1
S6315     NA          1       1
S6316     NA          1       1
S6317     NA          1       1
S6320     NA          1       1
S6321     NA          1       1
S6322     NA          1       1
S6323     NA          1       1
S6324     NA          1       1
S6325     NA          1       1
S6326     NA          1       1
S6327     NA          1       1
S6330     NA          1       1
S6331     NA          1       1
S6332     NA          1       1
S6333     NA          1       1
S6334     NA          1       1
S6335     NA          1       1
S6336     NA          1       1
S6337     NA          1       1
S6340     NA          1       1
S6341     NA          1       1
S6342     NA          1       1
S6343     NA          1       1
S6344     NA          1       1
S6345     NA          1       1
S6346     NA          1       1
S6347     NA          1       1
S6350     NA          1       1
S6351     NA          1       1
S6352     NA          1       1
S6353     NA          1       1
S6354     NA          1       1
S6355     NA          1       1
S6356     NA          1       1
S6357     NA          1       1
S6360     NA          1       1
S6361     NA          1       1
S6362     NA          1       1
S6363     NA          1       1
S6364     NA          1       1
S6365     NA          1       1
S6366     NA          1       1
S6367     NA          1       1
S6370     NA          1       1
S6371     NA          1       1
S6372     NA          1       1
S6373     NA          1       1
S6374     NA          1       1
S6375     NA          1       1
S6376     NA          1       1
S6377     NA          1       1
S6400     NA          1       1
S6401     NA          1       1
S6402     NA          1       1
S6403     NA          1       1
S6404     NA          1       1
S6405     NA          1       1
S6406     NA          1       1
S6407     NA          1       1
S6410     NA          1       1
S6411     NA          1       1
S6412     NA          1       1
S6413     NA          1       1
S6414     NA          1       1
S6415     NA          1       1
S6416     NA          1       1
S6417     NA          1       1
S6420     NA          1       1
S6421     NA          1       1
S6422     NA          1       1
S6423     NA          1       1
S6424     NA          1       1
S6425     NA          1       1
S6426     NA          1       1
S6427     NA          1       1
S6430     NA          1       1
S6431     NA          1       1
S6432     NA          1       1
S6433     NA          1       1
S6434     NA          1       1
S6435     NA          1       1
S6436     NA          1       1
S6437     NA          1       1
S6440     NA          1       1
S6441     NA          1       1
S6442     NA          1       1
S6443     NA          1       1
S6444     NA          1       1
S6445     NA          1       1
S6446     NA          1       1
S6447     NA          1       1
S6450     NA          1       1
S6451     NA          1       1
S6452     NA          1       1
S6453     NA          1       1
S6454     NA          1       1
S6455     NA          1       1
S6456     NA          1       1
S6457     NA          1       1
S6460     NA          1       1
S6461     NA          1       1
S6462     NA          1       1
S6463     NA          1       1
S6464     NA          1       1
S6465     NA          1       1
S6466     NA          1       1
S6467     NA          1       1
S6470     NA          1       1
S6471     NA          1       1
S6472     NA          1       1
S6473     NA          1       1
S6474     NA          1       1
S6475     NA          1       1
S6476     NA          1       1
S6477     NA          1       1
S6500     NA          1       1
S6501     NA          1       1
S6502     NA          1       1
S6503     NA          1       1
S6504     NA          1       1
S6505     NA          1       1
S6506     NA          1       1
S6507     NA          1       1
S6510     NA          1       1
S6511     NA          1       1
S6512     NA          1       1
S6513     NA          1       1
S6514     NA          1       1
S6515     NA          1       1
S6516     NA          1       1
S6517     NA          1       1
S6520     NA          1       1
S6521     NA          1       1
S6522     NA          1       1
S6523     NA          1       1
S6524     NA          1       1
S6525     NA          1       1
S6526     NA          1       1
S6527     NA          1       1
S6530     NA          1       1
S6531     NA          1       1
S6532     NA          1       1
S6533     NA          1       1
S6534     NA          1       1
S6535     NA          1       1
S6536     NA          1       1
S6537     NA          1       1
S6540     NA          1       1
S6541     NA          1       1
S6542     NA          1       1
S6543     NA          1       1
S6544     NA          1       1
S6545     NA          1       1
S6546     NA          1       1
S6547     NA          1       1
S6550     NA          1       1
S6551     NA          1       1
S6552     NA          1       1
S6553     NA          1       1
S6554     NA          1       1
S6555     NA          1       1
S6556     NA          1       1
S6557     NA          1       1
S6560     NA          1       1
S6561     NA          1       1
S6562     NA          1       1
S6563     NA          1       1
S6564     NA          1       1
S6565     NA          1       1
S6566     NA          1       1
S6567     NA          1       1
S6570     NA          1       1
S6571     NA          1       1
S6572     NA          1       1
S6573     NA          1       1
S6574     NA          1       1
S6575     NA          1       1
S6576     NA          1       1
S6577     NA          1       1
S6600     NA          1       1
S6601     NA          1       1
S6602     NA          1       1
S6603     NA          1       1
S6604     NA          1       1
S6605     NA          1       1
S6606     NA          1       1
S6607     NA          1       1
S6610     NA          1       1
S6611     NA          1       1
S6612     NA          1       1
S6613     NA          1       1
S6614     NA          1       1
S6615     NA          1       1
S6616     NA          1       1
S6617     NA          1       1
S6620     NA          1       1
S6621     NA          1       1
S6622     NA          1       1
S6623     NA          1       1
S6624     NA          1       1
S6625     NA          1       1
S6626     NA          1       1
S6627     NA          1       1
S6630     NA          1       1
S6631     NA          1       1
S6632     NA          1       1
S6633     NA          1       1
S6634     NA          1       1
S6635     NA          1       1
S6636     NA          1       1
S6637     NA          1       1
S6640     NA          1       1
S6641     NA          1       1
S6642     NA          1       1
S6643     NA          1       1
S6644     NA          1       1
S6645     NA          1       1
S6646     NA          1       1
S6647     NA          1       1
S6650     NA          1       1
S6651     NA          1       1
S6652     NA          1       1
S6653     NA          1       1
S6654     NA          1       1
S6655     NA          1       1
S6656     NA          1       1
S6657     NA          1       1
S6660     NA          1       1
S6661     NA          1       1
S6662     NA          1       1
S6663     NA          1       1
S6664     NA          1       1
S6665     NA          1       1
S6666     NA          1       1
S6667     NA          1       1
S6670     NA          1       1
S6671     NA          1       1
S6672     NA          1       1
S6673     NA          1       1
S6674     NA          1       1
S6675     NA          1       1
S6676     NA          1       1
S6677     NA          1       1
S6700     NA          1       1
S6701     NA          1       1
S6702     NA          1       1
S6703     NA          1       1
S6704     NA          1       1
S6705     NA          1       1
S6706     NA          1       1
S6707     NA          1       1
S6710     NA          1       1
S6711     NA          1       1
S6712     NA          1       1
S6713     NA          1       1
S6714     NA          1       1
S6715     NA          1       1
S6716     NA          1       1
S6717     NA          1       1
S6720     NA          1       1
S6721     NA          1       1
S6722     NA          1       1
S6723     NA          1       1
S6724     NA          1       1
S6725     NA          1       1
S6726     NA          1       1
S6727     NA          1       1
S6730     NA          1       1
S6731     NA          1       1
S6732     NA          1       1
S6733     NA          1       1
S6734     NA          1       1
S6735     NA          1       1
S6736     NA          1       1
S6737     NA          1       1
S6740     NA          1       1
S6741     NA          1       1
S6742     NA          1       1
S6743     NA          1       1
S6744     NA          1       1
S6745     NA          1       1
S6746     NA          1       1
S6747     NA          1       1
S6750     NA          1       1
S6751     NA          1       1
S6752     NA          1       1
S6753     NA          1       1
S6754     NA          1       1
S6755     NA          1       1
S6756     NA          1       1
S6757     NA          1       1
S6760     NA          1       1
S6761     NA          1       1
S6762     NA          1       1
S6763     NA          1       1
S6764     NA          1       1
S6765     NA          1       1
S6766     NA          1       1
S6767     NA          1       1
S6770     NA          1       1
S6771     NA          1       1
S6772     NA          1       1
S6773     NA          1       1
S6774     NA          1       1
S6775     NA          1       1
S6776     NA          1       1
S6777     NA          1       1
S7000     NA          1       1
S7001     NA          1       1
S7002     NA          1       1
S7003     NA          1       1
S7004     NA          1       1
S7005     NA          1       1
S7006     NA          1       1
S7007     NA          1       1
S7010     NA          1       1
S7011     NA          1       1
S7012     NA          1       1
S7013     NA          1       1
S7014     NA          1       1
S7015     NA          1       1
S7016     NA          1       1
S7017     NA          1       1
S7020     NA          1       1
S7021     NA          1       1
S7022     NA          1       1
S7023     NA          1       1
S7024     NA          1       1
S7025     NA          1       1
S7026     NA          1       1
S7027     NA          1       1
S7030     NA          1       1
S7031     NA          1       1
S7032     NA          1       1
S7033     NA          1       1
S7034     NA          1       1
S7035     NA          1       1
S7036     NA          1       1
S7037     NA          1       1
S7040     NA          1       1
S7041     NA          1       1
S7042     NA          1       1
S7043     NA          1       1
S7044     NA          1       1
S7045     NA          1       1
S7046     NA          1       1
S7047     NA          1       1
S7050     NA          1       1
S7051     NA          1       1
S7052     NA          1       1
S7053     NA          1       1
S7054     NA          1       1
S7055     NA          1       1
S7056     NA          1       1
S7057     NA          1       1
S7060     NA          1       1
S7061     NA          1       1
S7062     NA          1       1
S7063     NA          1       1
S7064     NA          1       1
S7065     NA          1       1
S7066     NA          1       1
S7067     NA          1       1
S7070     NA          1       1
S7071     NA          1       1
S7072     NA          1       1
S7073     NA          1       1
S7074     NA          1       1
S7075     NA          1       1
S7076     NA          1       1
S7077     NA          1       1
S7100     NA          1       1
S7101     NA          1       1
S7102     NA          1       1
S7103     NA          1       1
S7104     NA          1       1
S7105     NA          1       1
S7106     NA          1       1
S7107     NA          1       1
S7110     NA          1       1
S7111     NA          1       1
S7112     NA          1       1
S7113     NA          1       1
S7114     NA          1       1
S7115     NA          1       1
S7116     NA          1       1
S7117     NA          1       1
S7120     NA          1       1
S7121     NA          1       1
S7122     NA          1       1
S7123     NA          1       1
S7124     NA          1       1
S7125     NA          1       1
S7126     NA          1       1
S7127     NA          1       1
S7130     NA          1       1
S7131     NA          1       1
S7132     NA          1       1
S7133     NA          1       1
S7134     NA          1       1
S7135     NA          1       1
S7136     NA          1       1
S7137     NA          1       1
S7140     NA          1       1
S7141     NA          1       1
S7142     NA          1       1
S7143     NA          1       1
S7144     NA          1       1
S7145     NA          1       1
S7146     NA          1       1
S7147     NA          1       1
S7150     NA          1       1
S7151     NA          1       1
S7152     NA          1       1
S7153     NA          1       1
S7154     NA          1       1
S7155     NA          1       1
S7156     NA          1       1
S7157     NA          1       1
S7160     NA          1       1
S7161     NA          1       1
S7162     NA          1       1
S7163     NA          1       1
S7164     NA          1       1
S7165     NA          1       1
S7166     NA          1       1
S7167     NA          1       1
S7170     NA          1       1
S7171     NA          1       1
S7172     NA          1       1
S7173     NA          1       1
S7174     NA          1       1
S7175     NA          1       1
S7176     NA          1       1
S7177     NA          1       1
S7200     NA          1       1
S7201     NA          1       1
S7202     NA          1       1
S7203     NA          1       1
S7204     NA          1       1
S7205     NA          1       1
S7206     NA          1       1
S7207     NA          1       1
S7210     NA          1       1
S7211     NA          1       1
S7212     NA          1       1
S7213     NA          1       1
S7214     NA          1       1
S7215     NA          1       1
S7216     NA          1       1
S7217     NA          1       1
S7220     NA          1       1
S7221     NA          1       1
S7222     NA          1       1
S7223     NA          1       1
S7224     NA          1       1
S7225     NA          1       1
S7226     NA          1       1
S7227     NA          1       1
S7230     NA          1       1
S7231     NA          1       1
S7232     NA          1       1
S7233     NA          1       1
S7234     NA          1       1
S7235     NA          1       1
S7236     NA          1       1
S7237     NA          1       1
S7240     NA          1       1
S7241     NA          1       1
S7242     NA          1       1
S7243     NA          1       1
S7244     NA          1       1
S7245     NA          1       1
S7246     NA          1       1
S7247     NA          1       1
S7250     NA          1       1
S7251     NA          1       1
S7252     NA          1       1
S7253     NA          1       1
S7254     NA          1       1
S7255     NA          1       1
S7256     NA          1       1
S7257     NA          1       1
S7260     NA          1       1
S7261     NA          1       1
S7262     NA          1       1
S7263     NA          1       1
S7264     NA          1       1
S7265     NA          1       1
S7266     NA          1       1
S7267     NA          1       1
S7270     NA          1       1
S7271     NA          1       1
S7272     NA          1       1
S7273     NA          1       1
S7274     NA          1       1
S7275     NA          1       1
S7276     NA          1       1
S7277     NA          1       1
S7300     NA          1       1
S7301     NA          1       1
S7302     NA          1       1
S7303     NA          1       1
S7304     NA          1       1
S7305     NA          1       1
S7306     NA          1       1
S7307     NA          1       1
S7310     NA          1       1
S7311     NA          1       1
S7312     NA          1       1
S7313     NA          1       1
S7314     NA          1       1
S7315     NA          1       1
S7316     NA          1       1
S7317     NA          1       1
S7320     NA          1       1
S7321     NA          1       1
S7322     NA          1       1
S7323     NA          1       1
S7324     NA          1       1
S7325     NA          1       1
S7326     NA          1       1
S7327     NA          1       1
S7330     NA          1       1
S7331     NA          1       1
S7332     NA          1       1
S7333     NA          1       1
S7334     NA          1       1
S7335     NA          1       1
S7336     NA          1       1
S7337     NA          1       1
S7340     NA          1       1
S7341     NA          1       1
S7342     NA          1       1
S7343     NA          1       1
S7344     NA          1       1
S7345     NA          1       1
S7346     NA          1       1
S7347     NA          1       1
S7350     NA          1       1
S7351     NA          1       1
S7352     NA          1       1
S7353     NA          1       1
S7354     NA          1       1
S7355     NA          1       1
S7356     NA          1       1
S7357     NA          1       1
S7360     NA          1       1
S7361     NA          1       1
S7362     NA          1       1
S7363     NA          1       1
S7364     NA          1       1
S7365     NA          1       1
S7366     NA          1       1
S7367     NA          1       1
S7370     NA          1       1
S7371     NA          1       1
S7372     NA          1       1
S7373     NA          1       1
S7374     NA          1       1
S7375     NA          1       1
S7376     NA          1       1
S7377     NA          1       1
S7400     NA          1       1
S7401     NA          1       1
S7402     NA          1       1
S7403     NA          1       1
S7404     NA          1       1
S7405     NA          1       1
S7406     NA          1       1
S7407     NA          1       1
S7410     NA          1       1
S7411     NA          1       1
S7412     NA          1       1
S7413     NA          1       1
S7414     NA          1       1
S7415     NA          1       1
S7416     NA          1       1
S7417     NA          1       1
S7420     NA          1       1
S7421     NA          1       1
S7422     NA          1       1
S7423     NA          1       1
S7424     NA          1       1
S7425     NA          1       1
S7426     NA          1       1
S7427     NA          1       1
S7430     NA          1       1
S7431     NA          1       1
S7432     NA          1       1
S7433     NA          1       1
S7434     NA          1       1
S7435     NA          1       1
S7436     NA          1       1
S7437     NA          1       1
S7440     NA          1       1
S7441     NA          1       1
S7442     NA          1       1
S7443     NA          1       1
S7444     NA          1       1
S7445     NA          1       1
S7446     NA          1       1
S7447     NA          1       1
S7450     NA          1       1
S7451     NA          1       1
S7452     NA          1       1
S7453     NA          1       1
S7454     NA          1       1
S7455     NA          1       1
S7456     NA          1       1
S7457     NA          1       1
S7460     NA          1       1
S7461     NA          1       1
S7462     NA          1       1
S7463     NA          1       1
S7464     NA          1       1
S7465     NA          1       1
S7466     NA          1       1
S7467     NA          1       1
S7470     NA          1       1
S7471     NA          1       1
S7472     NA          1       1
S7473     NA          1       1
S7474     NA          1       1
S7475     NA          1       1
S7476     NA          1       1
S7477     NA          1       1
S7500     NA          1       1
S7501     NA          1       1
S7502     NA          1       1
S7503     NA          1       1
S7504     NA          1       1
S7505     NA          1       1
S7506     NA          1       1
S7507     NA          1       1
S7510     NA          1       1
S7511     NA          1       1
S7512     NA          1       1
S7513     NA          1       1
S7514     NA          1       1
S7515     NA          1       1
S7516     NA          1       1
S7517     NA          1       1
S7520     NA          1       1
S7521     NA          1       1
S7522     NA          1       1
S7523     NA          1       1
S7524     NA          1       1
S7525     NA          1       1
S7526     NA          1       1
S7527     NA          1       1
S7530     NA          1       1
S7531     NA          1       1
S7532     NA          1       1
S7533     NA          1       1
S7534     NA          1       1
S7535     NA          1       1
S7536     NA          1       1
S7537     NA          1       1
S7540     NA          1       1
S7541     NA          1       1
S7542     NA          1       1
S7543     NA          1       1
S7544     NA          1       1
S7545     NA          1       1
S7546     NA          1       1
S7547     NA          1       1
S7550     NA          1       1
S7551     NA          1       1
S7552     NA          1       1
S7553     NA          1       1
S7554     NA          1       1
S7555     NA          1       1
S7556     NA          1       1
S7557     NA          1       1
S7560     NA          1       1
S7561     NA          1       1
S7562     NA          1       1
S7563     NA          1       1
S7564     NA          1       1
S7565     NA          1       1
S7566     NA          1       1
S7567     NA          1       1
S7570     NA          1       1
S7571     NA          1       1
S7572     NA          1       1
S7573     NA          1       1
S7574     NA          1       1
S7575     NA          1       1
S7576     NA          1       1
S7577     NA          1       1
S7600     NA          1       1
S7601     NA          1       1
S7602     NA          1       1
S7603     NA          1       1
S7604     NA          1       1
S7605     NA          1       1
S7606     NA          1       1
S7607     NA          1       1
S7610     NA          1       1
S7611     NA          1       1
S7612     NA          1       1
S7613     NA          1       1
S7614     NA          1       1
S7615     NA          1       1
S7616     NA          1       1
S7617     NA          1       1
S7620     NA          1       1
S7621     NA          1       1
S7622     NA          1       1
S7623     NA          1       1
S7624     NA          1       1
S7625     NA          1       1
S7626     NA          1       1
S7627     NA          1       1
S7630     NA          1       1
S7631     NA          1       1
S7632     NA          1       1
S7633     NA          1       1
S7634     NA          1       1
S7635     NA          1       1
S7636     NA          1       1
S7637     NA          1       1
S7640     NA          1       1
S7641     NA          1       1
S7642     NA          1       1
S7643     NA          1       1
S7644     NA          1       1
S7645     NA          1       1
S7646     NA          1       1
S7647     NA          1       1
S7650     NA          1       1
S7651     NA          1       1
S7652     NA          1       1
S7653     NA          1       1
S7654     NA          1       1
S7655     NA          1       1
S7656     NA          1       1
S7657     NA          1       1
S7660     NA          1       1
S7661     NA          1       1
S7662     NA          1       1
S7663     NA          1       1
S7664     NA          1       1
S7665     NA          1       1
S7666     NA          1       1
S7667     NA          1       1
S7670     NA          1       1
S7671     NA          1       1
S7672     NA          1       1
S7673     NA          1       1
S7674     NA          1       1
S7675     NA          1       1
S7676     NA          1       1
S7677     NA          1       1
S7700     NA          1       1
S7701     NA          1       1
S7702     NA          1       1
S7703     NA          1       1
S7704     NA          1       1
S7705     NA          1       1
S7706     NA          1       1
S7707     NA          1       1
S7710     NA          1       1
S7711     NA          1       1
S7712     NA          1       1
S7713     NA          1       1
S7714     NA          1       1
S7715     NA          1       1
S7716     NA          1       1
S7717     NA          1       1
S7720     NA          1       1
S7721     NA          1       1
S7722     NA          1       1
S7723     NA          1       1
S7724     NA          1       1
S7725     NA          1       1
S7726     NA          1       1
S7727     NA          1       1
S7730     NA          1       1
S7731     NA          1       1
S7732     NA          1       1
S7733     NA          1       1
S7734     NA          1       1
S7735     NA          1       1
S7736     NA          1       1
S7737     NA          1       1
S7740     NA          1       1
S7741     NA          1       1
S7742     NA          1       1
S7743     NA          1       1
S7744     NA          1       1
S7745     NA          1       1
S7746     NA          1       1
S7747     NA          1       1
S7750     NA          1       1
S7751     NA          1       1
S7752     NA          1       1
S7753     NA          1       1
S7754     NA          1       1
S7755     NA          1       1
S7756     NA          1       1
S7757     NA          1       1
S7760     NA          1       1
S7761     NA          1       1
S7762     NA          1       1
S7763     NA          1       1
S7764     NA          1       1
S7765     NA          1       1
S7766     NA          1       1
S7767     NA          1       1
S7770     NA          1       1
S7771     NA          1       1
S7772     NA          1       1
S7773     NA          1       1
S7774     NA          1       1
S7775     NA          1       1
S7776     NA          1       1
S7777     NA          1       1
R0     NA          1       1
R1     NA          1       1
R2     NA          1       1
R3     NA          1       1
R4     NA          1       1
R5     NA          1       1
R6     NA          1       1
R7     NA          1       1
R8     NA          1       1
R9     NA          1       1
R10     NA          1       1
R11     NA          1       1
R12     NA          1       1
R13     NA          1       1
R14     NA          1       1
R15     NA          1       1
R16     NA          1       1
R17     NA          1       1
R18     NA          1       1
R19     NA          1       1
R20     NA          1       1
R21     NA          1       1
R22     NA          1       1
R23     NA          1       1
R24     NA          1       1
R25     NA          1       1
R26     NA          1       1
R27     NA          1       1
R28     NA          1       1
R29     NA          1       1
R30     NA          1       1
R31     NA          1       1
R32     NA          1       1
R33     NA          1       1
R34     NA          1       1
R35     NA          1       1
R36     NA          1       1
R37     NA          1       1
R38     NA          1       1
R39     NA          1       1
R40     NA          1       1
R41     NA          1       1
R42     NA          1       1
R43     NA          1       1
R44     NA          1       1
R45     NA          1       1
R46     NA          1       1
R47     NA          1       1
R48     NA          1       1
R49     NA          1       1
R50     NA          1       1
R51     NA          1       1
R52     NA          1       1
R53     NA          1       1
R54     NA          1       1
R55     NA          1       1
R56     NA          1       1
R57     NA          1       1
R58     NA          1       1
R59     NA          1       1
R60     NA          1       1
R61     NA          1       1
R62     NA          1       1
R63     NA          1       1
R64     NA          1       1
R65     NA          1       1
R66     NA          1       1
R67     NA          1       1
R68     NA          1       1
R69     NA          1       1
R70     NA          1       1
R71     NA          1       1
R72     NA          1       1
R73     NA          1       1
R74     NA          1       1
R75     NA          1       1
R76     NA          1       1
R77     NA          1       1
R78     NA          1       1
R79     NA          1       1
R80     NA          1       1
R81     NA          1       1
R82     NA          1       1
R83     NA          1       1
R84     NA          1       1
R85     NA          1       1
R86     NA          1       1
R87     NA          1       1
R88     NA          1       1
R89     NA          1       1
R90     NA          1       1
R91     NA          1       1
R92     NA          1       1
R93     NA          1       1
R94     NA          1       1
R95     NA          1       1
R96     NA          1       1
R97     NA          1       1
R98     NA          1       1
R99     NA          1       1
R100     NA          1       1
R101     NA          1       1
R102     NA          1       1
R103     NA          1       1
R104     NA          1       1
R105     NA          1       1
R106     NA          1       1
R107     NA          1       1
R108     NA          1       1
R109     NA          1       1
R110     NA          1       1
R111     NA          1       1
R112     NA          1       1
R113     NA          1       1
R114     NA          1       1
R115     NA          1       1
R116     NA          1       1
R117     NA          1       1
R118     NA          1       1
R119     NA          1       1
R120     NA          1       1
R121     NA          1       1
R122     NA          1       1
R123     NA          1       1
R124     NA          1       1
R125     NA          1       1
R126     NA          1       1
R127     NA          1       1
R128     NA          1       1
R129     NA          1       1
R130     NA          1       1
R131     NA          1       1
R132     NA          1       1
R133     NA          1       1
R134     NA          1       1
R135     NA          1       1
R136     NA          1       1
R137     NA          1       1
R138     NA          1       1
R139     NA          1       1
R140     NA          1       1
R141     NA          1       1
R142     NA          1       1
R143     NA          1       1
R144     NA          1       1
R145     NA          1       1
R146     NA          1       1
R147     NA          1       1
R148     NA          1       1
R149     NA          1       1
R150     NA          1       1
R151     NA          1       1
R152     NA          1       1
R153     NA          1       1
R154     NA          1       1
R155     NA          1       1
R156     NA          1       1
R157     NA          1       1
R158     NA          1       1
R159     NA          1       1
R160     NA          1       1
R161     NA          1       1
R162     NA          1       1
R163     NA          1       1
R164     NA          1       1
R165     NA          1       1
R166     NA          1       1
R167     NA          1       1
R168     NA          1       1
R169     NA          1       1
R170     NA          1       1
R171     NA          1       1
R172     NA          1       1
R173     NA          1       1
R174     NA          1       1
R175     NA          1       1
R176     NA          1       1
R177     NA          1       1
R178     NA          1       1
R179     NA          1       1
R180     NA          1       1
R181     NA          1       1
R182     NA          1       1
R183     NA          1       1
R184     NA          1       1
R185     NA          1       1
R186     NA          1       1
R187     NA          1       1
R188     NA          1       1
R189     NA          1       1
R190     NA          1       1
R191     NA          1       1
R192     NA          1       1
R193     NA          1       1
R194     NA          1       1
R195     NA          1       1
R196     NA          1       1
R197     NA          1       1
R198     NA          1       1
R199     NA          1       1
R200     NA          1       1
R201     NA          1       1
R202     NA          1       1
R203     NA          1       1
R204     NA          1       1
R205     NA          1       1
R206     NA          1       1
R207     NA          1       1
R208     NA          1       1
R209     NA          1       1
R210     NA          1       1
R211     NA          1       1
R212     NA          1       1
R213     NA          1       1
R214     NA          1       1
R215     NA          1       1
R216     NA          1       1
R217     NA          1       1
R218     NA          1       1
R219     NA          1       1
R220     NA          1       1
R221     NA          1       1
R222     NA          1       1
R223     NA          1       1
R224     NA          1       1
R225     NA          1       1
R226     NA          1       1
R227     NA          1       1
R228     NA          1       1
R229     NA          1       1
R230     NA          1       1
R231     NA          1       1
R232     NA          1       1
R233     NA          1       1
R234     NA          1       1
R235     NA          1       1
R236     NA          1       1
R237     NA          1       1
R238     NA          1       1
R239     NA          1       1
R240     NA          1       1
R241     NA          1       1
R242     NA          1       1
R243     NA          1       1
R244     NA          1       1
R245     NA          1       1
R246     NA          1       1
R247     NA          1       1
R248     NA          1       1
R249     NA          1       1
R250     NA          1       1
R251     NA          1       1
R252     NA          1       1
R253     NA          1       1
R254     NA          1       1
R255     NA          1       1
R256     NA          1       1
R257     NA          1       1
R258     NA          1       1
R259     NA          1       1
R260     NA          1       1
R261     NA          1       1
R262     NA          1       1
R263     NA          1       1
R264     NA          1       1
R265     NA          1       1
R266     NA          1       1
R267     NA          1       1
R268     NA          1       1
R269     NA          1       1
R270     NA          1       1
R271     NA          1       1
R272     NA          1       1
R273     NA          1       1
R274     NA          1       1
R275     NA          1       1
R276     NA          1       1
R277     NA          1       1
R278     NA          1       1
R279     NA          1       1
R280     NA          1       1
R281     NA          1       1
R282     NA          1       1
R283     NA          1       1
R284     NA          1       1
R285     NA          1       1
R286     NA          1       1
R287     NA          1       1
R288     NA          1       1
R289     NA          1       1
R290     NA          1       1
R291     NA          1       1
R292     NA          1       1
R293     NA          1       1
R294     NA          1       1
R295     NA          1       1
R296     NA          1       1
R297     NA          1       1
R298     NA          1       1
R299     NA          1       1
R300     NA          1       1
R301     NA          1       1
R302     NA          1       1
R303     NA          1       1
R304     NA          1       1
R305     NA          1       1
R306     NA          1       1
R307     NA          1       1
R308     NA          1       1
R309     NA          1       1
R310     NA          1       1
R311     NA          1       1
R312     NA          1       1
R313     NA          1       1
R314     NA          1       1
R315     NA          1       1
R316     NA          1       1
R317     NA          1       1
R318     NA          1       1
R319     NA          1       1
R320     NA          1       1
R321     NA          1       1
R322     NA          1       1
R323     NA          1       1
R324     NA          1       1
R325     NA          1       1
R326     NA          1       1
R327     NA          1       1
R328     NA          1       1
R329     NA          1       1
R330     NA          1       1
R331     NA          1       1
R332     NA          1       1
R333     NA          1       1
R334     NA          1       1
R335     NA          1       1
R336     NA          1       1
R337     NA          1       1
R338     NA          1       1
R339     NA          1       1
R340     NA          1       1
R341     NA          1       1
R342     NA          1       1
R343     NA          1       1
R344     NA          1       1
R345     NA          1       1
R346     NA          1       1
R347     NA          1       1
R348     NA          1       1
R349     NA          1       1
R350     NA          1       1
R351     NA          1       1
R352     NA          1       1
R353     NA          1       1
R354     NA          1       1
R355     NA          1       1
R356     NA          1       1
R357     NA          1       1
R358     NA          1       1
R359     NA          1       1
R360     NA          1       1
R361     NA          1       1
R362     NA          1       1
R363     NA          1       1
R364     NA          1       1
R365     NA          1       1
R366     NA          1       1
R367     NA          1       1
R368     NA          1       1
R369     NA          1       1
R370     NA          1       1
R371     NA          1       1
R372     NA          1       1
R373     NA          1       1
R374     NA          1       1
R375     NA          1       1
R376     NA          1       1
R377     NA          1       1
R378     NA          1       1
R379     NA          1       1
R380     NA          1       1
R381     NA          1       1
R382     NA          1       1
